time_id,location_id,service_id,value
80,20,1,658654.87333
81,20,1,648269.06469
82,20,1,655879.70078
83,20,1,668412.89894
84,20,1,674861.1819
85,20,1,665287.71024
86,20,1,690920.4338700001
87,20,1,710070.80864
88,20,1,766988.23637
89,20,1,679136.9315599999
90,20,1,671469.14499
91,20,1,710602.32151
92,20,1,706962.59045
93,20,1,685287.42015
94,20,1,692905.29351
95,20,1,754909.43536
96,20,1,742502.26795
97,20,1,730279.5922699999
98,20,1,778558.42219
99,20,1,803242.0466199999
100,20,1,799428.742609
101,20,1,783628.29041
102,20,1,781763.0975599999
103,20,1,804930.42222
104,20,1,797068.5979899999
105,20,1,779339.3761400001
106,20,1,787930.36933
107,20,1,797735.7501099999
108,20,1,803070.22055
109,20,1,805045.16015
110,20,1,687254.24876
111,20,1,737072.83767
112,20,1,728047.5374
113,20,1,819271.35073
114,20,1,798371.64385
115,20,1,730681.0189
116,20,1,718889.7801099999
117,20,1,859076.10898
118,20,1,704908.4137
119,20,1,734986.6540999999
120,20,1,730512.8116
121,20,1,729577.62594
122,20,1,740214.49765
123,20,1,763585.90485
124,20,1,755706.61122
125,20,1,752588.5975
126,20,1,747987.4763
127,20,1,760140.39837
128,20,1,750893.17183
129,20,1,747970.81781
130,20,1,746148.55024
131,20,1,756501.47848
132,20,1,775820.1854900001
133,20,1,767189.82313
134,20,1,743550.3199400001
135,20,1,744002.2837
136,20,1,762076.65522
137,20,1,756895.10617
138,20,1,752438.04685
139,20,1,741042.55725
140,20,1,741036.50532
141,20,1,750089.944
142,20,1,740847.58395
143,20,1,757162.01689
144,20,1,752743.01643
145,20,1,748370.06082
146,20,1,778200.41993
147,20,1,770355.31666
148,20,1,766869.13105
149,20,1,776851.76599
1,21,1,973633.0745481
2,21,1,1198890.456062
3,21,1,263056.81241
4,21,1,299204.199407
5,21,1,1052207.96741
6,21,1,1015512.6148920001
7,21,1,255848.14177699998
8,21,1,248676.093659
9,21,1,1128182.522826
10,21,1,1258295.24207
11,21,1,287677.378652
12,21,1,274397.34450400004
13,21,1,269347.327608
14,21,1,355850.208415
15,21,1,389624.8459062
16,21,1,415933.677222
17,21,1,330371.70322
18,21,1,317706.99197020003
19,21,1,381062.049843
20,21,1,373604.54067099997
21,21,1,344177.027308
22,21,1,364724.587352
23,21,1,410511.472019
24,21,1,404595.6083387
25,21,1,401138.7028894
26,21,1,477576.81122394
27,21,1,517932.027144074
28,21,1,535812.172164131
29,21,1,445418.295833388
30,21,1,421287.887866597
31,21,1,511327.012042716
32,21,1,502624.07820294
33,21,1,465694.201178985
34,21,1,494288.21216493996
35,21,1,532423.0670057151
36,21,1,532291.8093112961
37,21,1,525729.639427641
38,21,1,562706.056362837
39,21,1,590061.643282979
40,21,1,566422.430570877
41,21,1,543156.119159881
42,21,1,534559.617736164
43,21,1,590037.984549791
44,21,1,579585.791156203
45,21,1,552145.356697162
46,21,1,567723.080602664
47,21,1,577378.134599397
48,21,1,579777.848707397
49,21,1,594746.2129141879
50,21,1,588682.69236
51,21,1,603671.02072
52,21,1,621546.43416
53,21,1,572341.600038147
54,21,1,565580.8258118769
55,21,1,600700.70845
56,21,1,596309.76709
57,21,1,580809.7609
58,21,1,588271.80737
59,21,1,617742.68429
60,21,1,607899.65632
61,21,1,607993.2543899999
62,21,1,614524.9596
63,21,1,623766.9895799999
64,21,1,665215.88965
65,21,1,609561.99398
66,21,1,604204.2832599999
67,21,1,622225.9921500001
68,21,1,618912.20623
69,21,1,610017.02064
70,21,1,618490.88535
71,21,1,651846.53551
72,21,1,639349.8988
73,21,1,632301.1358
74,21,1,678195.10069
75,21,1,693393.6355699999
76,21,1,691505.85887
77,21,1,676153.12049
78,21,1,678970.07184
79,21,1,693952.76088
80,21,1,684277.613
81,21,1,673487.77968
82,21,1,681394.48177
83,21,1,694415.24159
84,21,1,701114.37326
85,21,1,691168.478
86,21,1,717798.35601
87,21,1,737693.71135
88,21,1,796825.3190700001
89,21,1,705556.45652
90,21,1,697590.38057
91,21,1,738245.90102
92,21,1,734464.57851
93,21,1,711946.20901
94,21,1,719860.43002
95,21,1,784276.6331600001
96,21,1,771386.8069099999
97,21,1,758688.649386
98,21,1,808845.60381
99,21,1,834489.46118
100,21,1,830527.8134539999
101,21,1,814112.6982
102,21,1,812174.94622
103,21,1,836243.51726
104,21,1,828075.85545
105,21,1,809656.93817
106,21,1,818582.13493
107,21,1,828768.96076
108,21,1,834310.9508999999
109,21,1,836362.71867
110,21,1,713989.55036
111,21,1,765746.1630099999
112,21,1,756369.7641
113,21,1,851142.33109
114,21,1,829429.59188
115,21,1,759105.6921799999
116,21,1,746855.7552499999
117,21,1,892495.5588
118,21,1,732330.49095
119,21,1,763578.8236
120,21,1,758930.9414
121,21,1,757959.3753
122,21,1,769010.0386
123,21,1,793290.63131
124,21,1,785104.8203400001
125,21,1,781865.511
126,21,1,777085.3987
127,21,1,789711.08915
128,21,1,780104.13042
129,21,1,777068.0922000001
130,21,1,775174.93532
131,21,1,785930.6093
132,21,1,806000.8452999999
133,21,1,797034.7479900001
134,21,1,772475.62968
135,21,1,772945.17562
136,21,1,791722.6694499999
137,21,1,786339.54977
138,21,1,781709.10365
139,21,1,769870.31106
140,21,1,769864.02373
141,21,1,779269.65579
142,21,1,769667.75297
143,21,1,786616.84374
144,21,1,782025.93707
145,21,1,777482.86638
146,21,1,808473.67467
147,21,1,800323.38429
148,21,1,796701.5803400001
149,21,1,807072.55593
1,22,1,360066.06718310004
2,22,1,443370.077276
3,22,1,97282.8808378
4,22,1,110650.79900574
5,22,1,389124.398718
6,22,1,375553.8332423
7,22,1,94616.9919067
8,22,1,91964.6466037
9,22,1,417221.081296
10,22,1,465338.97722199996
11,22,1,106387.98476200001
12,22,1,101476.802389
13,22,1,99609.220295
14,22,1,131599.4560507
15,22,1,144089.89108522
16,22,1,153819.3441703
17,22,1,122177.0717235
18,22,1,117493.44623460001
19,22,1,140923.2236
20,22,1,138165.309903
21,22,1,127282.5152363
22,22,1,134881.3522358
23,22,1,151814.1204961
24,22,1,149626.3335291
25,22,1,148347.91115
26,22,1,176616.02293898
27,22,1,191540.067751798
28,22,1,198152.449377437
29,22,1,164723.257329176
30,22,1,155799.422241219
31,22,1,189097.420906532
32,22,1,185878.92807968
33,22,1,172221.631772595
34,22,1,182796.18312528002
35,22,1,196899.100673805
36,22,1,196850.559359192
37,22,1,194423.757372007
38,22,1,208098.26486686402
39,22,1,218214.825930187
40,22,1,209472.643247579
41,22,1,200868.365820452
42,22,1,197689.23339692
43,22,1,218206.076510149
44,22,1,214340.677786035
45,22,1,204192.73865292
46,22,1,209953.645696636
47,22,1,213524.248853073
48,22,1,214411.703909073
49,22,1,219947.25940913
50,22,1,217704.86647100002
51,22,1,223247.805055
52,22,1,229858.43678299998
53,22,1,211661.652735869
54,22,1,209161.403523579
55,22,1,222149.333106
56,22,1,220525.48833000002
57,22,1,214793.322518
58,22,1,217552.914178
59,22,1,228451.745465
60,22,1,224811.626384
61,22,1,224846.240543
62,22,1,227261.776145
63,22,1,230679.635946
64,22,1,246008.14376
65,22,1,225426.387153
66,22,1,223445.01463700001
67,22,1,230109.74894999998
68,22,1,228884.254571
69,22,1,225594.663688
70,22,1,228728.442943
71,22,1,241063.92933299998
72,22,1,236442.46069500002
73,22,1,233835.708263
74,22,1,250808.07663999998
75,22,1,256428.75324
76,22,1,255730.62127
77,22,1,250052.91762999998
78,22,1,251094.67415
79,22,1,256635.52724
80,22,1,253057.49310000002
81,22,1,249067.22934
82,22,1,251991.26217
83,22,1,256806.56046
84,22,1,259284.01321
85,22,1,255605.85212
86,22,1,265454.03366
87,22,1,272811.67425599997
88,22,1,294679.54794899997
89,22,1,260926.771119
90,22,1,257980.78083
91,22,1,273015.883356
92,22,1,271617.48602
93,22,1,263289.810205
94,22,1,266216.623667
95,22,1,290038.830593
96,22,1,285271.953753
97,22,1,280575.959227
98,22,1,299124.853563
99,22,1,308608.38795
100,22,1,307143.30323
101,22,1,301072.714621
102,22,1,300356.10100100003
103,22,1,309257.067752
104,22,1,306236.527538
105,22,1,299424.898795
106,22,1,302725.588278
107,22,1,306492.849619
108,22,1,308542.37181599997
109,22,1,309301.150375
110,22,1,264045.47262
111,22,1,283185.94775
112,22,1,279718.39597
113,22,1,314766.90235
114,22,1,306737.16227000003
115,22,1,280730.18873
116,22,1,276199.95378
117,22,1,330060.02887
118,22,1,270828.26418
119,22,1,282384.42874
120,22,1,280665.56291
121,22,1,280306.26131000003
122,22,1,284392.98446
123,22,1,293372.3604
124,22,1,290345.10832
125,22,1,289147.15665
126,22,1,287379.38988000003
127,22,1,292048.5848
128,22,1,288495.76811
129,22,1,287372.98962
130,22,1,286672.8681
131,22,1,290650.49905
132,22,1,298072.81346
133,22,1,294756.99835999997
134,22,1,285674.61897
135,22,1,285848.26503
136,22,1,292792.50135
137,22,1,290801.7322
138,22,1,289089.31458
139,22,1,284711.12776
140,22,1,284708.80258
141,22,1,288187.16528
142,22,1,284636.21836
143,22,1,290904.28027
144,22,1,289206.48485
145,22,1,287526.38019
146,22,1,298987.30781
147,22,1,295973.19195
148,22,1,294633.78729
149,22,1,298469.15031
1,23,1,109802.6366
2,23,1,135938.3031
3,23,1,175422.278595
4,23,1,199527.55430340001
5,23,1,118701.408
6,23,1,113262.934
7,23,1,170615.09867099999
8,23,1,165832.34088
9,23,1,129617.8113
10,23,1,139692.6066
11,23,1,191840.769306
12,23,1,182984.835
13,23,1,179617.176645
14,23,1,237302.557676
15,23,1,259825.53971458
16,23,1,277369.86828389997
17,23,1,220311.9410988
18,23,1,211866.3415546
19,23,1,254115.346674
20,23,1,249142.226062
21,23,1,229518.170676
22,23,1,243220.53320099998
23,23,1,273754.0121022
24,23,1,269808.9544493
25,23,1,267503.679691
26,23,1,318477.25843164
27,23,1,345388.570298244
28,23,1,357312.13831498596
29,23,1,297032.004873928
30,23,1,280940.381480982
31,23,1,340983.944620496
32,23,1,335180.29920264
33,23,1,310553.21149991
34,23,1,329621.43683064
35,23,1,355052.07696329
36,23,1,354964.546316976
37,23,1,350588.492437046
38,23,1,375246.615614392
39,23,1,393488.984470086
40,23,1,377724.919950662
41,23,1,362209.528788456
42,23,1,356476.85884095996
43,23,1,393473.20731812203
44,23,1,386503.04930723
45,23,1,368204.09903396
46,23,1,378592.27242060803
47,23,1,385030.849643194
48,23,1,386631.124953194
49,23,1,396612.94036814
50,23,1,392569.4162
51,23,1,402564.54495999997
52,23,1,414484.95759999997
53,23,1,381672.18205228203
54,23,1,377163.686790662
55,23,1,400583.76007
56,23,1,397655.6134
57,23,1,387319.26666
58,23,1,392295.41307999997
59,23,1,411948.38597
60,23,1,405384.45631000004
61,23,1,405446.87320000003
62,23,1,409802.61138
63,23,1,415965.75906
64,23,1,443606.40596
65,23,1,406493.00422
66,23,1,402920.15685
67,23,1,414938.12833000004
68,23,1,412728.29427
69,23,1,406796.44354
70,23,1,412447.33197
71,23,1,434690.9076
72,23,1,426357.39048
73,23,1,421656.84655
74,23,1,452261.73316
75,23,1,462397.04052
76,23,1,461138.15612
77,23,1,450900.01658
78,23,1,452778.53106999997
79,23,1,462769.89911
80,23,1,456317.92226
81,23,1,449122.60533
82,23,1,454395.27511
83,23,1,463078.30946
84,23,1,467545.69774
85,23,1,460913.17008
86,23,1,478671.59205
87,23,1,491939.02478
88,23,1,531371.57646
89,23,1,470507.94902
90,23,1,465195.68512
91,23,1,492307.25835
92,23,1,489785.64258
93,23,1,474769.0245
94,23,1,480046.70837999997
95,23,1,523003.34968
96,23,1,514407.62976
97,23,1,505939.726142
98,23,1,539387.4333200001
99,23,1,556488.316798
100,23,1,553846.449145
101,23,1,542899.85216
102,23,1,541607.64127
103,23,1,557658.02801
104,23,1,552211.33447
105,23,1,539928.48039
106,23,1,545880.3443199999
107,23,1,552673.5392529999
108,23,1,556369.275176
109,23,1,557737.518777
110,23,1,476131.64886
111,23,1,510646.10537
112,23,1,504393.35234
113,23,1,567593.46302
114,23,1,553114.08823
115,23,1,506217.83559000003
116,23,1,498048.83277
117,23,1,595170.31001
118,23,1,488362.50331
119,23,1,509200.79166
120,23,1,506101.30105
121,23,1,505453.40185
122,23,1,512822.65604000003
123,23,1,529014.43177
124,23,1,523555.63528
125,23,1,521395.46677
126,23,1,518207.79731
127,23,1,526627.37535
128,23,1,520220.87106
129,23,1,518196.25616999995
130,23,1,516933.78408
131,23,1,524106.32158
132,23,1,537490.37527
133,23,1,531511.23639
134,23,1,515133.72293000005
135,23,1,515446.84479
136,23,1,527968.81945
137,23,1,524379.0279399999
138,23,1,521291.16492999997
139,23,1,513396.33802
140,23,1,513392.14528
141,23,1,519664.3927
142,23,1,513261.26000999997
143,23,1,524563.94441
144,23,1,521502.44866
145,23,1,518472.85282
146,23,1,539139.4084
147,23,1,533704.2991
148,23,1,531289.06001
149,23,1,538205.0571399999
1,24,1,7521397.0
2,24,1,9148827.0
3,24,1,11100635.0
4,24,1,12952036.0
5,24,1,8059379.0
6,24,1,7780929.0
7,24,1,10588431.0
8,24,1,9995967.0
9,24,1,8687290.0
10,24,1,9557289.0
11,24,1,12432036.0
12,24,1,12056017.0
13,24,1,11478109.0
14,24,1,15843391.0
15,24,1,18129832.0
16,24,1,20717076.0
17,24,1,14298371.0
18,24,1,13618939.0
19,24,1,17531258.0
20,24,1,16944510.0
21,24,1,15271727.0
22,24,1,16449068.0
23,24,1,20027269.0
24,24,1,19302134.0
25,24,1,18620916.0
26,24,1,22691429.0
27,24,1,24410632.0
28,24,1,25493468.0
29,24,1,21877676.0
30,24,1,21252681.0
31,24,1,24060342.0
32,24,1,23701307.0
33,24,1,22415369.0
34,24,1,23297798.0
35,24,1,25155689.0
36,24,1,24891560.0
37,24,1,24729885.0
38,24,1,26087855.0
39,24,1,25017579.0
40,24,1,24317039.0
41,24,1,26440989.0
42,24,1,25969706.0
43,24,1,25055737.0
44,24,1,26548598.0
45,24,1,26618935.0
46,24,1,26266839.0
47,24,1,25008114.0
48,24,1,25833055.0
49,24,1,25430051.0
50,24,1,24827043.0
51,24,1,25192108.0
52,24,1,24661900.0
53,24,1,24308041.0
54,24,1,24469501.0
55,24,1,24962774.0
56,24,1,24840492.0
57,24,1,24601935.0
58,24,1,24470860.0
59,24,1,25500910.0
60,24,1,25246705.0
61,24,1,25136478.0
62,24,1,25299605.0
63,24,1,26201399.0
64,24,1,27117071.0
65,24,1,25461231.0
66,24,1,25161959.0
67,24,1,26066126.0
68,24,1,25643654.0
69,24,1,25125573.0
70,24,1,25479117.0
71,24,1,26830566.0
72,24,1,26529773.0
73,24,1,26292723.0
74,24,1,28001104.0
75,24,1,28794528.0
76,24,1,27555775.0
77,24,1,27367157.0
78,24,1,27380104.0
79,24,1,28658260.0
80,24,1,28413376.0
81,24,1,27869427.0
82,24,1,28132543.0
83,24,1,28334276.0
84,24,1,29285856.0
85,24,1,29114239.0
86,24,1,29354324.0
87,24,1,30230385.0
88,24,1,32794221.0
89,24,1,28548528.0
90,24,1,28043625.0
91,24,1,29927512.0
92,24,1,29859682.0
93,24,1,29061482.0
94,24,1,29556380.0
95,24,1,32141367.0
96,24,1,31658619.0
97,24,1,31038584.0
98,24,1,34458287.0
99,24,1,34548150.0
100,24,1,34023044.0
101,24,1,33868226.0
102,24,1,33584290.0
103,24,1,34539807.0
104,24,1,34721780.0
105,24,1,34291131.0
106,24,1,34653590.0
107,24,1,33985497.0
108,24,1,33930283.0
109,24,1,34462178.0
110,24,1,30936929.0
111,24,1,33126751.0
112,24,1,33135081.0
113,24,1,33616783.0
114,24,1,33044432.0
115,24,1,32879363.0
116,24,1,31950489.0
117,24,1,34344918.0
118,24,1,31419887.0
119,24,1,33095265.0
120,24,1,33067528.0
121,24,1,33115235.0
122,24,1,32346962.0
123,24,1,32503451.0
124,24,1,33013206.0
125,24,1,33522480.0
126,24,1,33293620.0
127,24,1,32911953.0
128,24,1,32733161.0
129,24,1,32694369.0
130,24,1,32530723.0
131,24,1,33220532.0
132,24,1,33436569.0
133,24,1,32872195.0
134,24,1,33123103.0
135,24,1,33274428.0
136,24,1,33514640.0
137,24,1,33378735.0
138,24,1,33172111.0
139,24,1,33096540.0
140,24,1,32972609.0
141,24,1,33331140.0
142,24,1,33034302.0
143,24,1,33352612.0
144,24,1,33317273.0
145,24,1,33307143.0
146,24,1,34495367.0
147,24,1,34010859.0
148,24,1,33854076.0
149,24,1,34344129.0
1,25,1,416571.90005
2,25,1,486325.2723593
3,25,1,565493.019533
4,25,1,652502.0691490001
5,25,1,451406.31619
6,25,1,430709.23276
7,25,1,541721.374971
8,25,1,516033.056495
9,25,1,472324.9008
10,25,1,499988.3334973
11,25,1,628278.223142
12,25,1,615658.515252
13,25,1,592868.944331
14,25,1,943893.480099714
15,25,1,1038655.9932987699
16,25,1,1135930.9744376
17,25,1,888152.721821
18,25,1,678101.426723
19,25,1,1015258.9134065299
20,25,1,985686.03303655
21,25,1,912780.4116812
22,25,1,960705.8317450001
23,25,1,1109969.5497227
24,25,1,1082622.7175007
25,25,1,1036448.3768833
26,25,1,1205066.6868853
27,25,1,1255036.4072848
28,25,1,1288276.7178292
29,25,1,1159087.2033054
30,25,1,1140756.1899497001
31,25,1,1246350.1453763
32,25,1,1237216.5112748
33,25,1,1183980.5181019
34,25,1,1218320.2927528
35,25,1,1275815.6843572
36,25,1,1268040.6434569
37,25,1,1264694.8635299
38,25,1,1327407.20828
39,25,1,1324949.59303
40,25,1,1246065.460041
41,25,1,1319496.8557356999
42,25,1,1303231.073618
43,25,1,1329642.59116
44,25,1,1352322.11723
45,25,1,1320783.8316557
46,25,1,1342583.6096
47,25,1,1282660.83446
48,25,1,1316532.11862
49,25,1,1323079.96695
50,25,1,1233176.86288
51,25,1,1247352.91185
52,25,1,1262613.7171
53,25,1,1221020.7655
54,25,1,1227185.411649
55,25,1,1241852.61662
56,25,1,1238278.38094
57,25,1,1231245.78709
58,25,1,1232310.53033
59,25,1,1254202.15992
60,25,1,1248952.23733
61,25,1,1246493.32975
62,25,1,1285096.43051
63,25,1,1319300.55324
64,25,1,1356170.76817
65,25,1,1277381.8534900001
66,25,1,1269479.1692
67,25,1,1311351.75629
68,25,1,1300192.23637
69,25,1,1278210.0304999999
70,25,1,1291365.52763
71,25,1,1345385.8977
72,25,1,1332854.21558
73,25,1,1326641.55211
74,25,1,1359582.65669
75,25,1,1358611.17624
76,25,1,1370099.36895
77,25,1,1364926.18212
78,25,1,1359102.14505
79,25,1,1359444.67532
80,25,1,1359594.43983
81,25,1,1365672.60773
82,25,1,1360583.80789
83,25,1,1365019.34287
84,25,1,1353688.49819
85,25,1,1348981.48928
86,25,1,1384013.43206
87,25,1,1373256.36194
88,25,1,1471412.536136
89,25,1,1381838.3936700001
90,25,1,1375525.4793
91,25,1,1375016.30003
92,25,1,1383724.13879
93,25,1,1383080.19191
94,25,1,1376043.2451499999
95,25,1,1445397.109186
96,25,1,1419375.01683
97,25,1,1397663.12864
98,25,1,1520542.840183
99,25,1,1543343.072207
100,25,1,1479776.38218
101,25,1,1509366.911973
102,25,1,1493217.058076
103,25,1,1542856.116397
104,25,1,1534458.008563
105,25,1,1517587.369882
106,25,1,1526499.2816070002
107,25,1,1476789.42197
108,25,1,1539642.400457
109,25,1,1544839.800061
110,25,1,1337824.6728177
111,25,1,1390512.8551944
112,25,1,1407032.1218109298
113,25,1,1491821.890599
114,25,1,1478300.29635
115,25,1,1377088.3836422
116,25,1,1381294.493955
117,25,1,1599574.0683177
118,25,1,1357084.3356477
119,25,1,1404398.89690793
120,25,1,1400984.44089199
121,25,1,1397378.25633508
122,25,1,1399605.63063213
123,25,1,1403168.04885084
124,25,1,1390907.1606084001
125,25,1,1395717.46405723
126,25,1,1401793.98248095
127,25,1,1398848.663109
128,25,1,1396111.87139565
129,25,1,1400503.36799576
130,25,1,1396044.04557977
131,25,1,1395482.61524111
132,25,1,1414609.63591087
133,25,1,1406906.1618717
134,25,1,1382634.6727561099
135,25,1,1350015.38868896
136,25,1,1368150.71176126
137,25,1,1400287.9369928502
138,25,1,1392430.26032182
139,25,1,1341328.8549138
140,25,1,1336914.5738166
141,25,1,1393924.70975235
142,25,1,1374260.23353411
143,25,1,1368619.61032971
144,25,1,1361874.98347871
145,25,1,1352550.75994546
146,25,1,1412093.46129816
147,25,1,1381014.00836819
148,25,1,1376116.6820981898
149,25,1,1407245.6485912101
1,26,1,12747466.379900001
2,26,1,14456761.2537
3,26,1,15469410.094700001
4,26,1,17615279.2891
5,26,1,13642804.8019
6,26,1,13229871.9734
7,26,1,15139224.877999999
8,26,1,14879744.1798
9,26,1,14231740.0794
10,26,1,14631418.1427
11,26,1,17069705.0759
12,26,1,16511558.9201
13,26,1,15994054.974
14,26,1,19695886.452780303
15,26,1,22158046.31191997
16,26,1,25713099.90213065
17,26,1,18594297.746
18,26,1,18063703.525399998
19,26,1,21510165.578118198
20,26,1,20858966.3711929
21,26,1,19219305.880867288
22,26,1,20320119.9564
23,26,1,24555043.59763397
24,26,1,23619455.059906967
25,26,1,22914428.68606297
26,26,1,27826077.00157326
27,26,1,29603214.0924594
28,26,1,30292619.7313428
29,26,1,26602735.71203834
30,26,1,25993616.08673884
31,26,1,29184943.0162122
32,26,1,28831405.11805201
33,26,1,27502322.16482661
34,26,1,28285745.79263093
35,26,1,29931845.2690422
36,26,1,29806435.6711655
37,26,1,29759541.9152404
38,26,1,30854867.5998528
39,26,1,28868071.8560384
40,26,1,27732306.702603098
41,26,1,30548315.2678514
42,26,1,30140164.1009097
43,26,1,28944916.030254
44,26,1,29700659.5763935
45,26,1,30556821.8432306
46,26,1,29809135.3973241
47,26,1,28392287.9109914
48,26,1,28819429.9251004
49,26,1,28857382.9314594
50,26,1,28272179.2623
51,26,1,27224788.78
52,26,1,27167317.032
53,26,1,28000213.646164
54,26,1,27747810.7635566
55,26,1,28756818.8484
56,26,1,28513967.8123
57,26,1,28176296.4258
58,26,1,28450133.5853
59,26,1,29136135.637500003
60,26,1,28943571.4265
61,26,1,27229988.359
62,26,1,29924576.188
63,26,1,28899510.3268
64,26,1,29571369.181199998
65,26,1,29825147.2706
66,26,1,29286537.068099998
67,26,1,28803489.7787
68,26,1,28806846.5051
69,26,1,29846924.8712
70,26,1,29768239.7586
71,26,1,29444470.5742
72,26,1,29135222.3404
73,26,1,28987567.4959
74,26,1,29419318.076700002
75,26,1,29584376.2571
76,26,1,29684810.28
77,26,1,29525196.4986
78,26,1,29278461.7995
79,26,1,29530603.6029
80,26,1,29459749.8948
81,26,1,29291013.6615
82,26,1,29271587.6811
83,26,1,29637402.9734
84,26,1,29472965.4509
85,26,1,29740203.9179
86,26,1,30402888.677
87,26,1,30795181.939999998
88,26,1,34790066.165
89,26,1,30119772.224
90,26,1,29835598.0696
91,26,1,30661373.832000002
92,26,1,30471487.351
93,26,1,30358499.554
94,26,1,30253826.11
95,26,1,33675631.048
96,26,1,33007407.211
97,26,1,31817689.6132
98,26,1,34736081.204
99,26,1,35512671.838
100,26,1,36405005.463300005
101,26,1,36133901.503
102,26,1,35538859.088
103,26,1,35464414.352000006
104,26,1,35467823.677
105,26,1,34394916.335
106,26,1,35055746.764
107,26,1,36350684.83
108,26,1,36006110.638
109,26,1,35718512.812
110,26,1,36001424.6089807
111,26,1,37453221.2585063
112,26,1,37601620.1365309
113,26,1,35988368.760443
114,26,1,35829851.891
115,26,1,37351033.3275063
116,26,1,36804827.9331056
117,26,1,36428825.7896807
118,26,1,36308849.1159807
119,26,1,37593492.255236804
120,26,1,37521481.3971517
121,26,1,37387009.59031673
122,26,1,37520447.5999651
123,26,1,37966334.6803732
124,26,1,37396888.502723396
125,26,1,37637418.5159654
126,26,1,37649422.405944996
127,26,1,37653944.8903732
128,26,1,37603571.0557085
129,26,1,37527610.526482895
130,26,1,37483645.0542472
131,26,1,37515374.2550409
132,26,1,38828992.363043904
133,26,1,38316625.8267056
134,26,1,37216295.6640201
135,26,1,37019584.7952662
136,26,1,36077714.112316705
137,26,1,37656651.3160201
138,26,1,37425474.2340171
139,26,1,36943835.6226045
140,26,1,36841194.382029
141,26,1,37463080.092020094
142,26,1,36987020.7190201
143,26,1,37324955.091613404
144,26,1,37271162.3592781
145,26,1,37130129.1596015
146,26,1,37281192.370663896
147,26,1,36817053.6819874
148,26,1,36111970.8909874
149,26,1,37139352.035658
1,27,1,19845576.0
2,27,1,23525623.0
3,27,1,27234761.0
4,27,1,30691856.0
5,27,1,21981581.0
6,27,1,21190708.0
7,27,1,26253090.0
8,27,1,25270564.0
9,27,1,22756742.0
10,27,1,24324359.0
11,27,1,29871164.0
12,27,1,28923843.0
13,27,1,27742395.0
14,27,1,34397208.0
15,27,1,36923558.0
16,27,1,40844596.0
17,27,1,32452121.0
18,27,1,31539072.0
19,27,1,36083720.0
20,27,1,35629213.0
21,27,1,33740879.0
22,27,1,35084291.0
23,27,1,39644257.0
24,27,1,38649784.0
25,27,1,37626601.0
26,27,1,43731458.0
27,27,1,45317466.0
28,27,1,47275538.0
29,27,1,42380958.0
30,27,1,41641179.0
31,27,1,45053971.0
32,27,1,44473945.0
33,27,1,43100379.0
34,27,1,44322911.0
35,27,1,46723854.0
36,27,1,46558904.0
37,27,1,45731535.0
38,27,1,49487430.0
39,27,1,49483491.0
40,27,1,46572329.0
41,27,1,48281588.0
42,27,1,48008679.0
43,27,1,49800484.0
44,27,1,50236798.0
45,27,1,49159964.0
46,27,1,49520395.0
47,27,1,48468478.0
48,27,1,49418218.0
49,27,1,49429415.0
50,27,1,49019065.0
51,27,1,49688052.0
52,27,1,50981783.0
53,27,1,47828422.0
54,27,1,46957694.0
55,27,1,49547586.0
56,27,1,49517751.0
57,27,1,48601130.0
58,27,1,49327388.0
59,27,1,50536826.0
60,27,1,50051743.0
61,27,1,49725022.0
62,27,1,52924293.0
63,27,1,53742796.0
64,27,1,53132051.0
65,27,1,52096132.0
66,27,1,51558236.0
67,27,1,53799299.0
68,27,1,53651741.0
69,27,1,52645470.0
70,27,1,53179701.0
71,27,1,52923243.0
72,27,1,53944566.0
73,27,1,53632960.0
74,27,1,55680914.0
75,27,1,56367830.0
76,27,1,59018692.0
77,27,1,54642141.0
78,27,1,53941944.0
79,27,1,56114059.0
80,27,1,55750346.0
81,27,1,55205832.0
82,27,1,55424329.0
83,27,1,58388288.0
84,27,1,57565830.0
85,27,1,56812342.0
86,27,1,60273042.0
87,27,1,59746488.0
88,27,1,64875164.0
89,27,1,59477653.0
90,27,1,59186877.0
91,27,1,59999675.0
92,27,1,60591400.0
93,27,1,60044014.0
94,27,1,60338787.0
95,27,1,63702176.0
96,27,1,62614138.0
97,27,1,61144049.0
98,27,1,67258201.0
99,27,1,67096341.0
100,27,1,65808382.0
101,27,1,66857367.0
102,27,1,65839732.0
103,27,1,67433135.0
104,27,1,67975283.0
105,27,1,67319283.0
106,27,1,67686965.0
107,27,1,65567886.0
108,27,1,65666639.0
109,27,1,66796165.0
110,27,1,59959134.0
111,27,1,63552513.0
112,27,1,66385627.0
113,27,1,63669752.0
114,27,1,64346932.0
115,27,1,62974866.0
116,27,1,61973270.0
117,27,1,64371401.0
118,27,1,60983706.0
119,27,1,66075983.0
120,27,1,65842608.0
121,27,1,65863227.0
122,27,1,64698689.0
123,27,1,65628521.0
124,27,1,65329874.0
125,27,1,66835654.0
126,27,1,66705285.0
127,27,1,65619084.0
128,27,1,65155068.0
129,27,1,64231695.0
130,27,1,65010420.0
131,27,1,65438703.0
132,27,1,66337268.0
133,27,1,65665483.0
134,27,1,65026415.0
135,27,1,64911970.0
136,27,1,65161419.0
137,27,1,65907382.0
138,27,1,65551672.0
139,27,1,64613679.0
140,27,1,64371279.0
141,27,1,65532900.0
142,27,1,64631400.0
143,27,1,65086337.0
